n,s,t,ddgfact_gap,ddgfact_plus_gap,ddgfact_plus_upsilon_gap,spec_gap,ddgfact_runtime,ddgfact_plus_runtime,ddgfact_plus_upsilon_runtime
63,40,35,3.243769856088136,1.4145893628885347,1.4140488554998853,3.467565535633227,0.116979,0.047069,62.276622
63,41,36,3.2817607848820813,1.4108146763874316,1.4102428622519483,3.3392318080514087,0.1295962,0.048828,56.0199704
63,42,37,3.3031321956380566,1.3887775156058098,1.388173735997114,3.1902383504984755,0.1358852,0.0645659,66.7953192
63,43,38,3.3319117268061547,1.37215514325392,1.3715158048283058,3.0197783808016823,0.1415522,0.0502928,58.6581741
63,44,39,3.352841504938553,1.34636659033346,1.345699747955507,2.8580389396929746,0.1275239,0.0664391,53.1155636
63,45,40,3.354469707296687,1.2997085672050446,1.2989944431879508,2.686509253745683,0.1251695,0.0552179,56.1856965
63,46,41,3.3777234888194982,1.27182854151134,1.2710992259436722,2.5430185701848558,0.1320318,0.043917,50.0266111
63,47,42,3.4112419825412843,1.2529400554457482,1.2522123067875128,2.4067428388110983,0.0966662,0.0387624,49.0355361
63,48,43,3.45677288919309,1.2479463852594677,1.2471704521357623,2.2958376892148635,0.1105116,0.0419521,54.4889001
63,49,44,3.464785676573726,1.2096888957789957,1.2088874295497334,2.142001090691352,0.1454692,0.0443634,51.3060343
63,50,45,3.4850844459075034,1.189211180909851,1.1884121361146498,1.974070450344854,0.1132947,0.042768,44.132608
63,51,46,3.484291241473173,1.150848348972474,1.1500295251041308,1.8020450663829308,0.0993563,0.0323438,31.184736
63,52,47,3.4815772301648167,1.1107362164438541,1.1099039007156222,1.6332682803171963,0.0953168,0.0316213,20.8333858
63,53,48,3.4724670859068,1.0652085327754577,1.0643955871835828,1.4780998488285917,0.1043694,0.0420739,24.1454966
63,54,49,3.4636244219624075,1.0206948144514882,1.019842057125345,1.2998569006173568,0.1639915,0.0368429,3.9522527
63,55,50,3.484128770979325,1.0015381828833085,1.0006722902250402,1.171294018513862,0.1422524,0.0348814,3.6271225
63,56,51,3.4990914154557515,0.9713125092122965,0.9704284451914162,1.04573991540164,0.1439351,0.0412523,4.119803
63,57,52,3.474348044128206,0.8910404779476124,0.8901321921743204,0.8589329593370536,0.1551481,0.043233,9.9778675
63,58,53,3.476075346290145,0.8361968408391078,0.8352040466150186,0.6967095300491479,0.1191516,0.0468382,7.7855127
63,59,54,3.4558975963581133,0.7633220143494839,0.7622915125246266,0.5363665865792058,0.0831995,0.0383624,9.5031762
63,60,55,3.440288219624705,0.7022562169794355,0.7012421211449009,0.40684672632013985,0.0985991,0.0200766,2.4091987
63,61,56,3.392542000172881,0.5691285373451933,0.5681004334047657,0.25738793904017143,0.0599086,0.0220762,2.8504766
