n,s,t,ddgfact_gap,ddgfact_plus_gap,ddgfact_plus_upsilon_gap,spec_gap,ddgfact_runtime,ddgfact_plus_runtime,ddgfact_plus_upsilon_runtime
90,63,53,6.294157084796666,4.688398715552694,4.688352328756025,4.480586930727895,0.1681208,0.0715324,208.4483506
90,64,54,6.302004756997746,4.671592831565704,4.671569290833759,4.31976101971793,0.1394974,0.0676067,183.428536
90,65,55,6.2858732894790705,4.631173840181077,4.631120075803267,4.130250173768843,0.1410362,0.0668958,169.5356291
90,66,56,6.299594316416005,4.621055659132594,4.621030415624375,3.9786755607403848,0.1515031,0.067114,187.8425197
90,67,57,6.3238715437232145,4.621837171820118,4.621810281622857,3.8485574042611574,0.1911426,0.0741462,180.7320468
90,68,58,6.334515617088357,4.6094546526172735,4.6094072954639955,3.7109307449630933,0.1734918,0.0769901,160.6031956
90,69,59,6.333143281100831,4.584679509160139,4.584647131676206,3.562611528525281,0.1763522,0.0891967,176.7307878
90,70,60,6.337578786243228,4.565850633746493,4.565819180778078,3.3846634804056066,0.1479571,0.0631065,164.8174532
90,71,61,6.283792872238507,4.48934353923795,4.489311112681094,3.156861602751576,0.1444862,0.0623424,152.4994595
90,72,62,6.286310169121066,4.4692399195387225,4.469178967119774,3.0010820427477825,0.1626487,0.0567581,117.1469538
90,73,63,6.296285777487469,4.454965170778223,4.454882474295971,2.860951065150118,0.1762563,0.0663702,135.7673089
90,74,64,6.288960602112752,4.4224205028967845,4.422376083427594,2.6792485391667356,0.1343983,0.0547173,113.0527728
90,75,65,6.304020275539244,4.4124643124856675,4.412377919060816,2.5367719547170395,0.1617126,0.0601908,114.2510877
90,76,66,6.318448407008134,4.400947848277497,4.400874330197837,2.3957280237983127,0.1508739,0.0710259,123.4375184
90,77,67,6.290823951942684,4.346567053785122,4.346483911761595,2.1999674218334917,0.1309695,0.0626244,113.6188869
90,78,68,6.2601876492245765,4.288974621022135,4.288907154504955,2.0014142763012615,0.147759,0.0588625,127.5802519
90,79,69,6.209840478142951,4.213808548378154,4.2137168866318575,1.7841441747676186,0.1405582,0.057386,117.006201
90,80,70,6.158534662822376,4.139657094239908,4.139574392610598,1.582213323922872,0.2090359,0.0524439,84.4636548
90,81,71,6.104227109651276,4.059417118408419,4.059343002455819,1.3855194841822822,0.1752921,0.0526796,27.8459058
90,82,72,6.0456105688464845,3.969180946839799,3.9690892353818867,1.2047012303631845,0.1568712,0.0556461,62.9651274
90,83,73,6.027134501331886,3.9173028616682473,3.9172100114952286,1.0876995848487354,0.1845805,0.0489557,12.8997375
90,84,74,6.003488528791991,3.858038432920523,3.857946956596493,0.9773828013976527,0.1764108,0.0609975,42.5767511
90,85,75,5.9705906922064855,3.788742132631171,3.7886531405785604,0.8030721997458272,0.1799023,0.0467204,7.4657708
90,86,76,5.922500655379906,3.7019591839001578,3.701856313662688,0.6182045958985896,0.0953979,0.0405824,4.7189596
90,87,77,5.851795411402804,3.5798864489168523,3.579767198759953,0.4502214493875272,0.0549129,0.0397853,4.213609
90,88,78,5.729359968357016,3.405063254015772,3.404931194756273,0.2787681222631022,0.048401,0.0347101,3.9465039
